index,PMAIZMTUSDM,PBEEFUSDM,PPORKUSDM,PLAMBUSDM,PPOULTUSDM,POILBREUSDM,fao_food_index,bioethanol_production,retail_china,fnbretail_USA,D0_USA,D1_USA,D2_USA,D3_USA,D4_USA,cdd_BR,precip_BR,enso_anomaly
2014-06-01,202.633822959184,200.785714285714,115.274761904762,147.468895282791,110.869047619048,112.240952380952,119.2,954.0,2116640.0,46687.0,8.74,10.7,10.88,7.51,2.47,15.13,86.94,0.23
2014-07-01,182.29451625,227.5,128.667727272727,145.888496096252,112.528985507246,107.462608695652,116.3,949.0,2077580.0,47034.0,11.26,9.52,10.16,8.12,3.23,17.08,63.62,-0.06
2014-08-01,176.482080612245,258.857142857143,109.197619047619,139.899535272636,112.789682539683,102.401904761905,112.8,925.0,2113400.0,47362.0,11.72,9.91,9.2,7.63,3.15,18.88,46.79,-0.03
2014-09-01,163.134381292517,272.295454545455,100.531904761905,135.633061855252,113.522727272727,97.8527272727273,109.2,927.0,2304200.0,47912.0,14.56,9.94,7.73,7.17,3.19,15.4,64.2,0.29
2014-10-01,163.378089285714,266.934782608696,101.9,133.037042649802,113.894927536232,87.5847826086957,109.3,924.0,2396700.0,48580.0,11.6,9.68,7.39,6.86,3.3,12.68,119.96,0.44
2014-11-01,178.708535084034,261.5,86.1594736842105,130.644718534399,113.9375,79.2295,108.1,953.0,2347500.0,48654.0,15.52,10.22,6.75,4.28,3.05,6.58,179.2,0.75
2014-12-01,178.712946088435,239.586956521739,82.8145454545454,128.112202855533,113.768115942029,62.9039130434783,105.2,995.0,2580100.0,49428.0,15.17,9.79,6.65,5.34,2.12,5.72,198.76,0.72
2015-01-01,174.794871428571,232.022727272727,72.9957142857143,123.689473739341,114.090909090909,48.9331818181818,101.0,960.0,2399700.0,49690.0,17.78,10.43,5.99,4.78,2.6,5.57,187.1,0.51
2015-02-01,173.758865789474,209.875,61.8365,119.416984631503,113.770833333333,58.254,98.7,958.0,2399700.0,49525.0,22.68,13.61,6.02,4.36,2.67,3.88,215.25,0.42
2015-03-01,174.293821428571,207.795454545455,61.7063636363636,109.974965707216,114.272727272727,56.5245454545454,95.7,951.0,2272300.0,49966.0,23.1,15.25,8.03,4.69,2.78,3.14,255.91,0.47
2015-04-01,172.151577040816,214.431818181818,60.9827272727273,109.033123351218,114.973484848485,59.8263636363636,94.6,930.0,2238700.0,50577.0,17.19,14.57,9.95,3.91,2.84,4.1,189.5,0.7
2015-05-01,166.350389464286,199.214285714286,77.32,110.244602421832,115.968253968254,65.1938095238095,95.0,957.0,2419500.0,50710.0,21.09,8.71,5.92,3.3,2.61,7.41,154.69,0.92
2015-06-01,166.813860714286,195.045454545455,77.3504545454545,108.005165605239,116.003787878788,62.62,94.6,989.0,2428000.0,50752.0,18.36,10.28,7.37,3.24,2.38,14.32,75.81,1.17
2015-07-01,179.608530357143,204.413043478261,75.9247826086956,106.895960357113,115.923913043478,56.8295652173913,93.8,976.0,2433900.0,50989.0,20.98,11.34,7.24,4.98,2.35,16.83,73.08,1.45
2015-08-01,162.74069914966,212.0,75.5752380952381,98.0898482068822,115.440476190476,47.5338095238095,89.5,960.0,2489300.0,51279.0,21.37,12.66,6.65,6.47,2.5,22.12,36.66,1.93
2015-09-01,166.077623979592,202.409090909091,69.8428571428571,93.5289451827188,114.998106060606,48.0304545454545,88.9,952.0,2527100.0,51316.0,26.15,10.03,7.22,7.05,2.5,18.5,50.94,2.2
2015-10-01,171.448573214286,184.545454545455,71.235,92.8817107815375,114.306818181818,48.9063636363636,90.3,964.0,2827890.0,51627.0,22.34,8.96,5.52,5.11,2.27,16.31,87.97,2.36
2015-11-01,166.09242406015,177.071428571429,57.034,91.4033432019461,113.349206349206,45.0952380952381,87.7,989.0,2793700.0,51773.0,15.27,4.94,5.29,4.7,2.25,8.74,133.03,2.71
2015-12-01,164.004401785714,167.108695652174,53.1090909090909,90.6815482233874,113.061594202899,38.5252173913043,87.0,1003.0,2863500.0,52598.0,13.71,6.02,4.4,2.98,2.25,8.09,149.93,2.65
2016-01-01,161.098876879699,159.071428571429,54.5105,87.2713337456533,112.543650793651,32.0452380952381,84.9,982.0,2645500.0,51983.0,13.23,5.94,3.19,1.97,1.88,4.44,278.73,2.56
2016-02-01,159.716845357143,171.309523809524,62.9442857142857,86.6125675686925,112.107142857143,33.762380952381,86.1,993.0,2645500.0,53088.0,16.52,5.54,3.11,1.55,1.82,4.44,174.95,2.24
2016-03-01,159.226532142857,176.195652173913,63.4339130434783,86.1190946412658,111.561594202899,39.7921739130435,87.4,999.0,2511400.0,52858.0,23.56,7.84,1.78,1.58,1.55,4.78,247.62,1.61
2016-04-01,164.465401870748,176.904761904762,64.8123809523809,86.6697841011602,111.559523809524,43.3304761904762,89.1,940.0,2464600.0,53142.0,19.79,7.63,1.75,1.95,0.92,10.11,151.52,0.9
2016-05-01,169.002119897959,179.454545454545,73.9909523809524,91.6583822049235,111.981060606061,47.735,90.6,979.0,2661100.0,53191.0,18.62,7.18,1.49,1.14,0.92,10.64,121.65,0.3
2016-06-01,179.912739285714,181.454545454545,79.0527272727273,96.0415596760123,111.859848484848,49.8772727272727,93.8,1015.0,2685700.0,53124.0,27.13,9.06,2.58,1.05,0.92,15.04,70.96,-0.03
2016-07-01,161.823044821429,187.738095238095,76.0115,88.9745216232869,111.452380952381,46.5985714285714,93.0,1015.0,2682700.0,53244.0,27.73,11.62,3.67,1.49,0.92,19.9,47.5,-0.47
2016-08-01,150.21541242236,185.608695652174,65.1560869565217,92.1084900421062,111.02652173913,47.0521739130435,95.3,1028.0,2754000.0,53653.0,21.6,10.3,3.8,1.33,0.92,21.39,54.96,-0.57
2016-09-01,148.51190170068,182.886363636364,58.7147619047619,95.5750295426969,110.377575757576,47.3768181818182,96.1,1002.0,2797600.0,54259.0,27.16,9.29,4.34,1.64,0.97,14.21,88.8,-0.57
2016-10-01,152.617444047619,180.761904761905,50.2290476190476,92.448878598161,110.130158730159,51.4138095238095,95.9,1000.0,3111900.0,54210.0,19.25,13.21,5.08,2.63,1.42,10.51,123.15,-0.74
2016-11-01,151.331415714286,183.136363636364,46.6109523809524,96.1093364493582,109.852272727273,46.9422727272727,96.0,1024.0,3095900.0,55212.0,22.43,12.39,6.6,4.99,2.23,7.13,154.95,-0.76
2016-12-01,152.729924659864,173.977272727273,53.4476190476191,96.5919717341638,112.714333051168,55.0227272727273,95.3,1054.0,3175700.0,54191.0,21.66,11.6,4.57,1.82,0.8,6.02,226.79,-0.5
2017-01-01,160.012106964286,176.772727272727,61.3727272727273,95.6159983599166,114.824815943062,55.7109090909091,97.8,1061.0,2898000.0,56143.0,16.4,9.02,2.86,0.34,0.0,3.98,243.71,-0.43
2017-02-01,162.962535912698,184.6,71.769,97.7493357666388,114.497944743935,56.096,98.1,1047.0,2898000.0,56129.0,22.48,8.67,2.66,0.41,0.0,3.87,249.9,-0.08
2017-03-01,158.979119254658,190.173913043478,68.3939130434783,100.343876102848,124.663877140087,52.6552173913044,96.2,1045.0,2786400.0,56044.0,22.05,6.96,1.19,0.09,0.0,3.66,240.15,0.03
2017-04-01,156.540452067669,192.875,59.613,107.772423036272,130.696221820632,53.978,95.0,988.0,2727900.0,56142.0,13.44,3.08,0.99,0.1,0.0,5.52,184.79,0.21
2017-05-01,158.600219642857,200.413043478261,68.2513636363636,114.093148452695,144.707870779754,51.374347826087,97.3,1028.0,2945900.0,56145.0,16.5,3.5,0.69,0.24,0.0,8.33,130.93,0.36
2017-06-01,157.973907142857,206.159090909091,82.0536363636364,113.986250489662,147.412309817112,47.6527272727273,97.8,1026.0,2980800.0,56063.0,15.66,5.01,1.91,0.81,0.0,15.31,70.69,0.33
2017-07-01,157.610645892857,205.452380952381,88.0645,107.672858442816,138.827647868753,49.2533333333333,100.0,1012.0,2961000.0,55976.0,20.96,6.64,2.22,1.54,0.63,20.66,38.5,0.25
2017-08-01,148.543430357143,189.04347826087,78.5747826086956,104.25921923761,124.842773510329,51.9278260869565,99.2,1054.0,3033000.0,56414.0,15.8,5.17,2.61,1.21,1.01,22.68,42.98,-0.16
2017-09-01,147.315857857143,188.690476190476,58.945,110.779212321649,119.487157384395,55.557619047619,99.7,1023.0,3087000.0,56703.0,20.49,8.11,2.81,0.75,0.42,18.95,57.98,-0.43
2017-10-01,148.722376785714,189.477272727273,59.1181818181818,117.559976846487,114.255175035085,57.5363636363636,98.8,1039.0,3424100.0,57108.0,18.01,7.8,1.51,0.74,0.0,12.33,108.09,-0.56
2017-11-01,148.792165892857,190.136363636364,62.8590476190476,117.682506804362,115.694557372302,62.8363636363636,98.8,1088.0,3410800.0,57725.0,18.1,13.59,3.23,0.86,0.0,5.96,160.24,-0.96
2017-12-01,149.0874275,184.333333333333,60.5435,114.773380896159,117.419604205318,64.0642857142857,96.4,1063.0,3473400.0,58041.0,23.39,16.91,5.56,0.69,0.0,6.32,220.28,-0.99
2018-01-01,155.916875340136,188.04347826087,68.1977272727273,121.89687484091,126.696630994109,68.8891304347826,96.7,1051.0,3054100.0,58212.0,29.69,17.72,12.93,1.44,0.0,4.11,212.58,-0.98
2018-02-01,163.460969736842,194.825,69.577,124.221701987493,122.390007810586,65.6965,97.8,1060.0,3054100.0,58524.0,23.71,14.19,9.26,2.69,0.0,4.0,249.41,-0.78
2018-03-01,172.076589965986,193.909090909091,61.4145454545454,124.539651545152,135.775010581185,66.8918181818182,98.8,1045.0,2919400.0,59023.0,16.36,11.3,7.33,5.84,0.5,3.64,213.56,-0.8
2018-04-01,175.600982482993,190.809523809524,53.9728571428571,125.283667749586,146.528627145541,71.9328571428572,98.4,1023.0,2854200.0,58255.0,13.45,10.25,6.2,5.59,1.84,5.65,197.06,-0.51
2018-05-01,179.179058928571,188.0,63.4209090909091,120.02499206946,158.221562276935,76.934347826087,98.5,1045.0,3035900.0,59620.0,13.81,7.94,6.39,5.98,1.74,11.68,133.51,-0.2
2018-06-01,165.140285544218,185.547619047619,77.3938095238095,118.335627953104,159.947553120734,75.8028571428572,96.8,1064.0,3084200.0,60220.0,17.17,10.91,6.94,5.39,1.57,15.57,63.86,0.05
2018-07-01,156.55426547619,182.863636363636,74.8742857142857,117.2328390597,146.972855082311,75.2290909090909,95.0,1078.0,3073400.0,61072.0,17.76,12.71,9.09,5.77,1.35,20.26,54.18,0.12
2018-08-01,162.522258540373,179.978260869565,51.515652173913,109.73421459815,116.528184694715,73.8513043478261,95.8,1089.0,3154200.0,61414.0,18.5,13.06,9.92,4.96,1.3,18.43,57.83,0.09
2018-09-01,154.945003383459,176.125,52.1226315789474,105.777453904889,111.770330494977,79.163,94.0,1022.0,3200500.0,60069.0,15.91,9.99,8.45,4.63,1.45,15.41,71.42,0.47
2018-10-01,160.365565062112,168.369565217391,64.2913043478261,106.873798522486,112.25805695535,80.7834782608696,93.2,1044.0,3553400.0,60522.0,12.87,7.92,6.94,2.76,1.13,10.53,120.18,0.9
2018-11-01,160.878207678571,171.022727272727,57.0357142857143,109.02262914768,116.626030273329,66.2286363636364,91.9,1051.0,3526000.0,60242.0,9.33,9.07,6.61,2.18,0.98,6.16,202.26,0.9
2018-12-01,167.489880555556,183.190476190476,52.2263157894737,105.482202705134,121.933132343846,57.9480952380952,92.0,1024.0,3589400.0,60181.0,8.3,9.45,6.5,1.8,0.95,5.41,224.54,0.89
2019-01-01,166.846241496599,185.95652173913,54.8031818181818,106.215843627625,133.153269925317,59.9447826086956,93.1,1019.0,3303200.0,60194.0,11.76,8.5,4.19,1.47,0.13,4.48,193.85,0.65
2019-02-01,169.656283458647,188.6,52.6395,106.588788742718,121.030234623867,64.384,93.8,1021.0,3303200.0,60557.0,12.73,7.14,3.04,0.43,0.03,4.54,225.06,0.71
2019-03-01,166.321331972789,194.357142857143,57.12,107.886312538637,125.100733947095,66.9419047619048,93.0,996.0,3172600.0,61096.0,12.89,4.36,1.02,0.0,0.0,4.52,216.58,0.8
2019-04-01,161.653386564626,208.295454545455,77.9963636363637,109.532794448581,131.562608084026,71.4759090909091,93.5,1033.0,3058600.0,61608.0,7.78,2.14,0.49,0.0,0.0,4.79,196.61,0.62
2019-05-01,171.180153571429,200.326086956522,80.6254545454545,111.030493877092,135.679450369155,70.3891304347826,94.2,1047.0,3295600.0,62227.0,7.12,4.1,0.54,0.13,0.0,8.29,153.27,0.55
2019-06-01,195.167922321429,202.625,76.4315,114.566708188599,127.206865657927,63.2085,95.4,1063.0,3387800.0,63135.0,7.33,2.5,0.61,0.13,0.0,17.63,66.7,0.45
2019-07-01,189.486373214286,204.652173913043,71.9336363636364,115.605637435846,119.457758914588,64.3221739130435,95.1,1050.0,3307300.0,63787.0,15.94,5.6,1.15,0.13,0.0,18.39,56.19,0.35
2019-08-01,163.628614285714,204.227272727273,75.1663636363637,113.613148285647,108.85458805774,59.6181818181818,93.8,1030.0,3389600.0,64042.0,18.42,8.94,1.88,0.39,0.0,20.94,40.99,0.04
2019-09-01,157.374436607143,205.619047619048,56.393,115.500254325467,103.59613423414,62.4309523809524,93.2,974.0,3449500.0,64727.0,17.88,11.65,4.48,0.79,0.0,17.74,59.74,0.04
2019-10-01,167.297794099379,212.804347826087,60.4239130434783,122.726550467682,105.916427133162,59.6313043478261,95.0,998.0,3810400.0,65021.0,14.21,9.1,6.04,0.43,0.0,9.22,115.49,0.48
2019-11-01,166.361785526316,258.333333333333,57.335,132.420883856399,105.427923828194,62.6866666666667,98.2,1045.0,3809400.0,65175.0,17.9,6.12,3.76,0.09,0.0,7.65,152.69,0.52
2019-12-01,167.059017321429,250.568181818182,57.2331578947368,134.418822822753,114.513713773362,65.3481818181818,100.8,1073.0,3877600.0,66223.0,11.97,6.31,3.15,0.06,0.0,6.46,193.92,0.52
2020-01-01,171.814135204082,212.5,58.68,135.048088905592,121.709163887794,63.8986956521739,102.5,1076.0,2606500.0,67345.0,14.55,7.2,1.96,0.04,0.0,4.47,221.28,0.6
2020-02-01,168.744598496241,206.875,54.8805,128.682068374183,108.425523768684,55.691,99.6,1052.0,2606500.0,67358.0,11.16,7.5,1.68,0.43,0.0,3.56,226.16,0.37
2020-03-01,162.179148214286,192.386363636364,58.7577272727273,117.463063440731,108.41024370141,33.9472727272727,95.2,949.0,2645000.0,47370.0,8.89,9.54,2.12,0.38,0.03,5.23,237.28,0.48
2020-04-01,147.012160204082,195.431818181818,48.665,112.148546383824,73.857733175915,26.8486363636364,92.4,567.0,2817800.0,30732.0,11.7,7.55,4.3,0.38,0.0,5.88,205.06,0.36
2020-05-01,143.98924375,214.904761904762,62.7835,110.341628234648,98.1098484848487,32.4223809523809,91.2,682.0,3197300.0,40492.0,13.44,10.22,5.36,1.07,0.0,9.85,144.73,-0.27
2020-06-01,148.042380357143,215.727272727273,46.54,110.69788436421,99.1303532445257,40.8604545454546,93.1,865.0,3352600.0,52238.0,16.73,12.61,6.73,2.02,0.06,15.71,82.69,-0.34
2020-07-01,152.587619642857,199.304347826087,46.1872727272727,110.58467166299,94.289495061952,43.295652173913,93.8,926.0,3220300.0,54431.0,20.44,15.61,9.33,2.43,0.0,19.24,43.48,-0.3
2020-08-01,149.392999829932,200.428571428571,52.4142857142857,113.421871076302,88.758156264221,45.0814285714286,95.7,917.0,3357100.0,57039.0,20.63,12.54,13.49,7.11,0.08,23.34,38.56,-0.59
2020-09-01,166.602533503401,197.727272727273,65.5914285714286,114.093234522369,85.5005332360607,41.9268181818182,97.9,926.0,3529500.0,58600.0,19.71,12.89,10.62,11.22,1.0,20.24,42.39,-0.83
2020-10-01,186.7663875,190.045454545455,75.5918181818182,115.475115953845,90.4781679512598,41.6068181818182,101.3,955.0,3857600.0,58351.0,16.2,13.77,9.3,12.46,2.38,15.55,87.24,-1.25
2020-11-01,190.625037593985,190.785714285714,68.1295,112.909251716824,104.339400940479,44.05,105.5,997.0,3951400.0,55862.0,17.47,13.48,9.07,9.32,8.24,6.56,157.68,-1.42
2020-12-01,199.184417517007,189.108695652174,62.2785,113.105530509251,110.834486166008,50.3769565217391,108.5,971.0,4056600.0,52599.0,16.09,12.32,10.02,10.29,8.26,6.56,179.87,-1.15
2021-01-01,231.754461466165,197.095238095238,64.043,123.981218656332,110.559989089976,55.2247619047619,113.5,929.0,3486800.0,57626.0,18.63,11.93,9.27,9.7,7.33,4.45,212.12,-0.99
2021-02-01,245.554056578947,204.625,72.818,128.333481369196,111.565271992159,62.3625,116.5,818.0,3486800.0,56086.0,16.05,13.1,10.28,8.45,7.1,5.01,235.62,-1.0
2021-03-01,245.760356832298,205.282608695652,88.88,132.500455418085,114.720512875148,65.7960869565217,119.1,946.0,3548400.0,63974.0,21.84,11.94,9.12,8.33,7.28,5.64,226.42,-0.8
2021-04-01,268.622448809524,224.818181818182,102.159090909091,138.901424332701,135.293994063398,65.5318181818182,122.1,940.0,3315200.0,66762.0,20.11,13.26,8.98,10.43,7.7,6.87,165.31,-0.72
2021-05-01,304.297549659864,239.952380952381,109.581428571429,149.349206790481,141.775623971716,68.3752380952381,128.4,1007.0,3594500.0,68693.0,16.13,11.05,7.92,10.3,8.19,13.96,109.65,-0.46
2021-06-01,292.523726785714,246.977272727273,116.191363636364,152.377280229616,143.198067262926,73.5127272727273,125.4,1021.0,3758500.0,71798.0,11.98,9.68,10.83,10.85,8.12,16.14,72.26,-0.28
2021-07-01,278.445755612245,245.681818181818,109.517142857143,150.020305696918,141.953658584126,74.4031818181818,124.4,1014.0,3492500.0,73217.0,9.21,7.34,10.97,14.26,7.44,20.28,50.75,-0.39
2021-08-01,257.020755357143,247.136363636364,106.345909090909,150.133284186565,140.968399846294,70.5881818181818,128.0,938.0,3439400.0,73056.0,7.6,8.42,10.16,13.78,6.67,21.58,43.72,-0.53
2021-09-01,235.815603571429,249.25,93.0257142857143,152.044298239388,142.126628945668,74.7495454545454,129.1,936.0,3683300.0,73020.0,12.43,9.42,11.27,13.23,6.06,15.29,59.63,-0.55
2021-10-01,239.60245085034,251.285714285714,84.8452380952381,153.695372726912,138.625310673154,83.8652380952381,133.3,1041.0,4045400.0,73212.0,12.57,12.44,12.51,10.22,4.8,10.05,124.68,-0.94
2021-11-01,248.767746071429,258.454545454545,73.7585714285714,162.347248735521,143.09294040008,80.8904545454545,135.4,1079.0,4104300.0,73792.0,13.15,15.38,14.5,10.4,4.44,4.2,203.32,-0.94
2021-12-01,264.573146768707,260.934782608696,69.8928571428571,165.096555397935,168.45373310037,74.6782608695652,133.7,1069.0,4126899.999999999,72661.0,14.11,16.51,19.01,9.03,1.3,3.97,268.29,-1.06
2022-01-01,276.719178214286,262.52380952381,75.6319047619048,168.280862861399,176.227373367872,85.6223809523809,135.7,1038.0,3721300.0,71252.0,14.23,15.78,20.29,9.09,1.12,4.14,221.72,-0.95
2022-02-01,292.671593045113,269.875,90.39,166.292214510478,168.602126470228,94.267,141.7,1011.0,3721300.0,74324.0,12.06,16.2,22.27,10.13,0.98,3.64,212.88,-0.89
2022-03-01,335.930684161491,275.304347826087,99.4478260869565,165.946148783402,198.372104822987,112.44,160.2,1019.0,3423300.0,76542.0,9.71,13.98,20.17,12.76,1.55,3.79,256.78,-0.97
2022-04-01,348.507116964286,271.309523809524,99.2971428571428,162.905928123273,223.986635220125,106.155714285714,158.8,965.0,2948300.0,79251.0,9.04,11.12,18.33,11.98,3.48,7.61,168.46,-1.11
2022-05-01,344.909299603175,269.181818181818,100.148571428571,145.459301540128,227.963323661758,112.113636363636,158.7,1008.0,3354700.0,80003.0,10.14,10.48,14.02,12.21,4.61,12.62,120.84,-1.11
2022-06-01,335.717134013605,262.840909090909,107.058181818182,140.444642811319,222.847557138402,117.692727272727,155.7,1043.0,3874300.0,80557.0,22.62,14.89,12.87,11.43,3.23,14.47,78.87,-0.75
2022-07-01,312.682041964286,257.642857142857,113.4335,135.571405374044,197.102681123907,105.252857142857,141.6,1016.0,3587000.0,80283.0,15.62,12.15,15.09,12.1,3.74,20.18,48.25,-0.7
2022-08-01,293.930790333851,252.04347826087,115.851304347826,135.474361711928,175.722068111698,97.6430434782609,138.7,985.0,3625800.0,82370.0,16.33,12.57,14.76,9.23,1.68,20.4,45.84,-0.97
2022-09-01,312.546127891156,246.613636363636,95.9495238095238,123.568246990267,168.178794087511,90.6081818181818,137.3,902.0,3774500.0,82408.0,21.72,17.76,14.87,8.31,2.14,19.18,50.41,-1.07
2022-10-01,343.553283333333,241.52380952381,91.5680952380953,115.467579621853,166.383775531402,93.7185714285714,136.7,1014.0,4027100.0,83665.0,18.91,22.08,18.27,9.59,2.48,11.19,109.0,-0.99
2022-11-01,320.929682857143,228.613636363636,86.1904761904762,106.550443267275,168.696773089208,90.9386363636364,136.0,1053.0,3861500.0,83102.0,18.5,21.25,15.97,8.54,2.33,7.13,161.46,-0.9
2022-12-01,302.235405102041,213.0,79.5866666666667,96.3573828178208,168.41472287938,81.5031818181818,133.1,969.0,4054200.0,82644.0,19.46,16.72,13.66,6.68,1.55,4.2,225.29,-0.86
